lead_time,days_in_waiting_list,adr,revenue,total_of_special_requests,booking_changes,is_canceled,customer_type_id,guest_type_id,hotel_id,arrival_date_id,nights_stayed_id,reservation_details_id,market_key,guests_info_id,reservation_status_id,deposit_type_id,primary_key
34,0,149.4,747.0,0,0,0,1,2,1,12,12,50,3,340,1,1,340
47,0,175.71,1229.97,0,0,0,1,2,1,13,7,11,3,341,1,1,341
115,0,119.7,837.9,2,1,0,6,7,1,13,7,25,14,342,1,1,342
79,0,100.86,0.0,1,0,1,2,2,1,13,7,2,3,343,2,1,343
91,0,100.86,706.02,0,0,0,1,2,1,13,7,2,3,344,1,1,344
98,0,82.0,164.0,3,0,0,5,2,1,13,22,2,3,345,1,1,345
109,0,73.8,147.6,1,0,0,1,2,1,13,22,1,3,346,1,1,346
0,0,117.9,235.8,0,0,0,1,2,1,13,22,19,3,347,1,1,347
98,0,82.0,164.0,3,0,0,5,2,1,13,22,2,3,348,1,1,348
0,0,150.0,300.0,0,0,0,2,8,1,13,22,56,1,349,1,1,349
9,0,161.0,322.0,2,0,0,1,2,1,13,22,49,3,350,1,1,350
62,0,64.0,128.0,2,0,0,1,2,1,13,22,2,22,351,1,1,351
45,0,123.0,0.0,0,0,1,2,2,1,13,22,6,3,352,2,1,352
42,0,110.0,330.0,0,0,0,1,2,1,13,14,33,3,353,1,1,353
54,0,88.2,264.6,1,0,0,2,2,1,13,14,27,3,354,1,1,354
51,0,130.0,390.0,0,0,0,1,2,1,13,14,49,3,355,1,1,355
54,0,88.2,264.6,1,0,0,2,2,1,13,14,2,3,356,1,1,356
58,0,165.0,495.0,1,2,0,1,2,1,13,14,57,9,357,1,1,357
0,0,114.0,456.0,0,0,0,2,1,1,13,11,2,40,358,1,1,358
60,0,79.5,0.0,0,0,1,2,2,1,13,5,13,5,359,2,1,359
321,0,132.8,0.0,1,0,1,2,2,1,13,5,25,38,360,2,1,360
40,0,120.0,600.0,2,0,0,1,2,1,13,5,13,9,361,1,1,361
51,0,79.5,0.0,0,0,1,3,2,1,13,5,13,15,362,2,1,362
38,0,120.0,600.0,0,0,0,2,2,1,13,5,7,1,363,1,1,363
75,0,144.2,0.0,1,0,1,2,2,1,13,5,5,3,364,2,1,364
101,0,107.2,536.0,0,0,0,2,2,1,13,5,2,3,365,1,1,365
42,0,120.0,0.0,0,0,1,2,2,1,13,5,13,3,366,2,1,366
40,0,120.0,600.0,2,0,0,1,2,1,13,5,13,9,367,1,1,367
109,0,163.8,819.0,1,0,0,2,4,1,13,5,16,1,368,1,1,368
81,0,98.5,0.0,2,0,1,2,2,1,13,27,2,3,369,2,1,369
98,0,130.5,0.0,0,0,1,2,2,1,13,27,25,3,370,2,1,370
32,0,153.0,918.0,0,2,0,2,1,1,13,27,58,41,371,1,1,371
72,0,98.5,591.0,2,0,0,1,2,1,13,27,2,3,372,1,1,372
115,0,119.7,837.9,2,0,0,6,2,1,13,7,25,14,373,1,1,373
118,0,184.6,1292.2,1,0,0,2,2,1,13,7,59,9,374,1,1,374
81,0,181.22,1268.54,2,0,0,1,3,1,13,7,16,9,375,1,1,375
95,0,100.86,0.0,1,0,1,2,2,1,13,7,2,3,376,2,1,376
16,0,100.2,100.2,3,0,0,1,2,1,13,23,27,3,377,1,1,377
56,0,134.25,537.0,0,1,0,1,2,1,13,11,49,3,378,1,1,378
88,0,96.3,770.4,0,0,0,4,2,1,13,28,2,7,379,1,1,379
41,0,83.09,747.8100000000001,2,0,0,1,2,1,13,31,13,22,380,1,1,380
40,0,105.5,0.0,0,0,1,2,2,1,14,1,13,42,381,2,1,381
1,0,134.0,134.0,0,0,0,2,1,1,14,1,2,8,382,1,1,382
1,0,8.0,8.0,1,2,0,2,2,1,14,1,2,3,383,1,1,383
1,0,146.0,292.0,1,1,0,2,2,1,14,2,15,3,384,1,1,384
76,0,126.0,0.0,2,0,1,2,2,1,14,4,6,3,385,2,1,385
0,0,111.15,444.6,1,0,0,1,2,1,14,4,1,3,386,1,1,386
49,0,136.2,681.0,2,1,0,1,2,1,14,29,47,3,387,1,1,387
76,0,101.8,509.0,0,0,0,2,2,1,14,29,2,9,388,1,1,388
73,0,127.0,762.0,1,0,0,6,2,1,14,27,25,1,389,1,1,389
73,0,161.5,969.0,2,0,0,6,3,1,14,27,16,1,390,1,1,390
317,0,209.20499999999998,1255.23,2,1,0,2,5,1,14,27,60,38,391,1,1,391
112,0,65.7,0.0,1,0,1,2,1,1,14,7,2,3,392,2,1,392
6,0,180.0,1260.0,2,0,0,1,2,1,14,7,49,3,393,1,1,393
8,0,168.57,1179.99,1,1,0,1,2,1,14,7,25,3,394,1,1,394
96,0,107.67,0.0,1,0,1,2,2,1,14,17,2,18,395,2,1,395
96,0,96.9,0.0,1,0,1,2,2,1,14,17,2,3,396,2,1,396
99,0,107.0,963.0,1,0,0,1,2,1,14,17,2,1,397,1,1,397
66,0,73.41,807.51,0,0,0,1,2,1,14,32,55,22,398,1,1,398
38,0,109.9,1538.6000000000001,2,0,0,1,2,1,14,8,5,6,399,1,1,399
38,0,109.9,1538.6000000000001,2,1,0,1,2,1,14,8,5,6,400,1,1,400
113,0,187.5,2812.5,3,1,0,2,4,1,14,9,20,1,401,1,1,401
0,0,134.0,134.0,0,0,0,2,1,1,14,1,1,8,402,1,1,402
62,0,91.5,0.0,0,0,1,2,2,1,15,3,25,42,403,2,1,403
39,0,132.44,0.0,0,0,1,2,2,1,15,3,13,3,404,2,1,404
37,0,106.9,641.4000000000001,0,0,0,1,2,1,15,6,5,6,405,1,1,405
58,0,131.86,0.0,0,0,1,2,2,1,15,7,13,3,406,2,1,406
37,0,209.20499999999998,1673.6399999999999,0,0,0,1,5,1,15,16,20,3,407,1,1,407
57,0,107.0,214.0,0,0,0,6,2,1,15,2,61,43,408,1,1,408
57,0,107.0,214.0,0,0,0,6,2,1,15,2,52,43,409,1,1,409
57,0,107.0,214.0,0,0,0,6,2,1,15,2,52,43,410,1,1,410
57,0,107.0,214.0,0,0,0,6,2,1,15,2,61,43,411,1,1,411
57,0,107.0,214.0,0,0,0,2,2,1,15,2,62,43,412,1,1,412
83,0,190.33,1712.97,1,0,0,1,5,1,15,17,11,3,413,1,1,413
57,0,107.0,214.0,0,0,0,2,2,1,15,2,52,43,414,1,1,414
57,0,94.0,188.0,0,1,0,6,1,1,15,2,63,43,415,1,1,415
57,0,0.0,0.0,0,0,1,6,2,1,15,2,52,43,416,2,1,416
57,0,98.75,197.5,0,0,0,6,2,1,15,2,61,43,417,1,1,417
57,0,148.23,296.46,0,1,0,6,4,1,15,2,61,43,418,1,1,418
57,0,94.0,188.0,0,1,0,6,1,1,15,2,64,43,419,1,1,419
57,0,107.0,214.0,0,0,0,2,2,1,15,2,62,43,420,1,1,420
57,0,107.0,214.0,0,0,0,2,2,1,15,2,62,43,421,1,1,421
57,0,148.23,296.46,0,1,0,6,4,1,15,2,61,43,422,1,1,422
57,0,94.59,189.18,0,1,0,6,1,1,15,2,52,43,423,1,1,423
57,0,107.0,214.0,0,0,0,6,2,1,15,2,52,43,424,1,1,424
57,0,107.0,214.0,0,0,0,2,2,1,15,2,52,43,425,1,1,425
57,0,107.0,214.0,0,0,0,2,2,1,15,2,52,43,426,1,1,426
57,0,107.0,214.0,0,0,0,6,2,1,15,2,52,43,427,1,1,427
57,0,98.75,197.5,0,0,0,6,2,1,15,2,61,43,428,1,1,428
66,0,195.0,0.0,1,0,1,2,5,1,16,2,11,3,429,2,1,429
13,0,120.6,241.2,1,0,0,1,2,1,16,2,23,3,430,1,1,430
50,0,123.2,123.2,0,0,0,1,2,1,16,1,12,6,431,1,1,431
48,0,112.0,0.0,0,0,1,2,1,1,16,1,2,44,432,2,1,432
0,0,123.2,0.0,0,0,1,2,2,1,16,1,12,6,433,2,1,433
7,0,169.0,169.0,1,1,0,1,5,1,16,1,21,17,434,1,1,434
0,0,198.0,396.0,0,1,0,2,5,1,16,2,28,1,435,1,1,435
66,0,103.5,0.0,1,0,1,2,2,1,16,2,2,3,436,2,1,436
13,0,135.6,271.2,1,0,0,2,3,1,16,2,23,3,437,1,1,437
66,0,103.5,207.0,1,0,0,1,2,1,16,2,2,3,438,1,1,438
10,0,184.0,552.0,0,0,0,1,2,1,16,3,15,9,439,1,1,439
10,0,134.0,0.0,0,0,1,2,2,1,16,3,2,9,440,2,1,440
58,0,147.0,0.0,0,0,1,2,2,1,16,3,25,3,441,2,1,441
17,0,151.33,0.0,0,0,1,2,2,1,16,3,25,3,442,2,1,442
19,0,121.33,363.99,1,0,0,1,2,1,16,3,23,3,443,1,1,443
10,0,150.2,751.0,1,0,0,5,2,1,16,12,13,9,444,1,1,444
12,0,139.0,0.0,0,0,1,2,2,1,16,12,6,1,445,2,1,445
10,0,150.2,751.0,1,1,0,5,1,1,16,12,13,9,446,1,1,446
63,0,75.44,301.76,1,0,0,2,2,1,16,11,65,22,447,1,1,447
35,0,135.0,0.0,0,0,1,2,2,1,16,11,13,3,448,2,1,448
113,0,166.0,996.0,1,0,0,2,2,1,16,6,25,3,449,1,1,449
35,0,135.0,0.0,0,0,1,2,2,1,16,6,13,3,450,2,1,450
68,0,130.0,910.0,0,0,0,4,2,1,16,7,25,16,451,1,1,451
113,0,96.3,770.4,0,1,0,2,2,1,16,16,2,45,452,1,1,452
21,0,160.0,2240.0,0,1,0,2,1,1,16,8,16,1,453,1,1,453
7,0,127.25,254.5,1,0,0,2,2,1,17,2,65,1,454,1,1,454
17,0,164.0,328.0,2,0,0,2,2,1,17,2,47,3,455,1,1,455
1,0,144.5,289.0,0,0,0,2,2,1,17,2,7,3,456,1,1,456
2,0,112.0,224.0,0,0,0,2,2,1,17,2,2,46,457,1,1,457
15,0,134.0,0.0,1,0,1,2,2,1,17,2,2,3,458,2,1,458
7,0,127.25,0.0,1,0,1,2,2,1,17,2,2,1,459,2,1,459
11,0,155.5,311.0,0,0,0,1,2,1,17,2,34,3,460,1,1,460
6,0,110.5,0.0,1,0,1,2,2,1,17,2,1,6,461,3,1,461
1,0,144.5,289.0,0,0,0,2,2,1,17,2,13,1,462,1,1,462
1,0,144.5,289.0,0,0,0,1,2,1,17,2,7,9,463,1,1,463
48,0,123.0,246.0,0,0,0,2,2,1,17,2,66,46,464,1,1,464
15,0,120.6,241.2,1,0,0,2,2,1,17,2,9,3,465,1,1,465
3,0,107.6,0.0,0,0,1,2,1,1,17,2,2,11,466,3,1,466
23,0,120.6,0.0,1,0,1,2,2,1,17,14,2,3,467,2,1,467
53,0,107.0,535.0,0,0,0,6,2,1,17,12,2,47,468,1,1,468
53,0,133.75,668.75,0,0,0,6,3,1,17,12,27,47,469,1,1,469
94,0,103.5,517.5,0,0,0,1,2,1,17,12,23,9,470,1,1,470
64,0,84.8,424.0,1,0,0,6,1,1,17,12,2,13,471,1,1,471
53,0,107.0,535.0,0,0,0,6,2,1,17,12,2,47,472,1,1,472
53,0,107.0,535.0,0,0,0,6,1,1,17,12,27,47,473,1,1,473
64,0,84.8,424.0,1,0,0,6,1,1,17,12,2,13,474,1,1,474
53,0,107.0,535.0,0,0,0,6,2,1,17,12,27,47,475,1,1,475
24,0,195.0,975.0,1,1,0,2,12,1,17,12,11,1,476,1,1,476
24,0,164.0,984.0,0,0,0,2,2,1,17,6,6,3,477,1,1,477
23,0,195.0,1365.0,0,0,0,1,5,1,17,7,11,9,478,1,1,478
53,0,125.0,875.0,2,1,0,1,2,1,17,7,23,3,479,1,1,479
23,0,195.0,0.0,0,0,1,2,5,1,17,7,11,9,480,2,1,480
90,0,132.3,926.1000000000001,3,1,0,2,2,1,17,7,25,3,481,1,1,481
79,0,145.0,1015.0,2,0,0,2,2,1,17,7,6,3,482,1,1,482
43,0,92.0,644.0,0,0,0,1,2,1,17,7,2,48,483,1,1,483
90,0,132.3,926.1000000000001,3,1,0,2,2,1,17,7,25,3,484,1,1,484
65,0,147.0,1176.0,2,0,0,1,2,1,17,16,25,3,485,1,1,485
65,0,167.0,1336.0,2,0,0,1,2,1,17,16,50,3,486,1,1,486
99,0,209.20499999999998,1673.6399999999999,1,0,0,1,4,1,17,16,22,9,487,1,1,487
25,0,194.9,1949.0,2,1,0,1,2,1,17,18,44,1,488,1,1,488
92,0,103.5,310.5,3,3,0,1,2,1,17,14,27,3,489,1,1,489
91,0,118.5,355.5,3,3,0,1,3,1,17,14,2,3,490,1,1,490
38,0,192.0,576.0,1,1,0,2,3,1,17,14,16,3,491,1,1,491
6,0,128.27,384.81000000000006,0,0,0,4,2,1,17,14,13,48,492,1,1,492
38,0,135.0,405.0,0,0,0,1,2,1,17,14,13,3,493,1,1,493
13,0,126.3,378.9,2,0,0,1,2,1,17,14,2,3,494,1,1,494
32,0,154.0,0.0,0,0,1,2,2,1,17,14,13,3,495,2,1,495
315,0,96.3,288.9,0,0,0,1,2,1,17,14,23,42,496,1,1,496
8,0,126.3,378.9,2,0,0,1,2,1,17,14,23,3,497,1,1,497
0,0,136.0,0.0,0,0,1,2,2,1,17,1,67,1,498,2,1,498
91,0,118.5,355.5,3,4,0,1,3,1,17,14,2,3,499,1,1,499
3,0,116.33,348.99,1,0,0,1,2,1,17,14,19,3,500,1,1,500
9,0,164.0,656.0,1,0,0,2,4,1,17,15,2,1,501,1,1,501
19,0,147.67,443.01,2,0,0,1,2,1,18,20,66,3,502,1,1,502
25,0,145.0,870.0,0,0,0,2,2,1,18,6,6,9,503,1,1,503
108,0,147.0,882.0,2,1,0,1,3,1,18,6,49,3,504,1,1,504
37,0,168.3,0.0,0,0,1,2,5,1,18,6,68,17,505,2,1,505
45,0,167.0,1169.0,0,0,0,2,2,1,18,7,5,3,506,1,1,506
64,0,137.75,964.25,1,0,0,2,2,1,18,7,24,1,507,1,1,507
44,0,145.0,580.0,0,1,0,2,2,1,18,15,6,9,508,1,1,508
26,0,132.6,530.4,0,0,0,2,2,1,18,15,27,3,509,1,1,509
96,0,147.0,0.0,0,0,1,2,2,1,18,15,25,3,510,2,1,510
123,0,157.0,0.0,2,1,1,2,7,1,18,15,6,3,511,2,1,511
42,0,209.20499999999998,0.0,0,0,1,2,5,1,18,12,22,3,512,2,1,512
59,0,132.5,662.5,0,0,0,3,2,1,18,12,6,7,513,1,1,513
28,0,98.02,490.09999999999997,1,0,0,1,2,1,18,12,2,6,514,1,1,514
106,0,126.0,630.0,2,0,0,2,11,1,18,12,3,1,515,1,1,515
1,0,173.0,173.0,1,0,0,2,2,1,18,1,13,1,516,1,1,516
0,0,209.20499999999998,209.20499999999998,0,0,0,2,5,1,18,1,4,1,517,1,1,517
4,0,186.5,373.0,0,0,0,2,6,1,18,22,11,3,518,1,1,518
3,0,95.0,285.0,1,0,0,1,1,1,18,20,7,1,519,1,1,519
73,0,209.20499999999998,1464.435,2,0,0,2,3,1,18,7,59,1,520,1,1,520
44,0,177.0,1239.0,0,0,0,1,2,1,18,7,51,3,521,1,1,521
95,0,153.73,1076.11,0,0,0,2,2,1,18,7,53,11,522,1,1,522
94,0,115.0,805.0,1,0,0,2,2,1,18,7,23,9,523,1,1,523
40,0,127.03,0.0,2,0,1,2,2,1,18,7,5,46,524,2,1,524
64,0,128.25,897.75,1,0,0,2,2,1,18,7,13,1,525,1,1,525
64,0,128.25,897.75,1,0,0,2,2,1,18,7,13,1,526,1,1,526
94,0,115.0,805.0,1,0,0,2,2,1,18,7,23,9,527,1,1,527
57,0,135.0,1080.0,1,0,0,1,2,1,18,16,25,46,528,1,1,528
60,0,167.0,0.0,0,0,1,2,2,1,18,16,5,3,529,2,1,529
57,0,135.0,1080.0,1,0,0,1,2,1,18,16,25,46,530,1,1,530
87,0,124.5,1743.0,0,0,0,1,2,1,18,8,2,3,531,1,1,531
0,0,98.0,98.0,0,0,0,2,2,1,19,23,2,1,532,1,1,532
0,0,98.0,98.0,0,0,0,7,2,1,19,23,27,3,533,1,1,533
6,0,135.0,135.0,0,0,0,1,2,1,19,23,13,9,534,1,1,534
0,0,88.2,88.2,0,0,0,7,2,1,19,23,2,49,535,1,1,535
19,0,120.6,120.6,1,0,0,2,2,1,19,23,27,3,536,1,1,536
4,0,154.5,309.0,2,0,0,2,2,1,19,24,24,3,537,1,1,537
59,0,145.0,0.0,0,0,1,2,2,1,19,20,6,3,538,2,1,538
44,0,92.0,368.0,0,0,0,2,2,1,19,15,2,1,539,1,1,539
37,0,154.0,0.0,0,0,1,2,2,1,19,15,13,3,540,2,1,540
66,0,115.0,575.0,1,0,0,2,2,1,19,12,2,1,541,1,1,541
38,0,110.53,0.0,0,0,1,2,1,1,19,6,13,11,542,2,1,542
62,0,158.5,0.0,1,0,1,2,2,1,19,7,16,50,543,2,1,543
41,0,131.37,919.59,1,0,0,1,5,1,19,7,68,6,544,1,1,544
60,0,117.71,0.0,0,0,1,2,2,1,19,7,2,3,545,2,1,545
104,0,123.0,861.0,1,0,0,4,2,1,19,7,13,10,546,1,1,546
62,0,158.5,0.0,1,0,1,2,2,1,19,7,16,50,547,2,1,547
117,0,117.84,824.88,2,1,0,1,2,1,19,7,2,3,548,1,1,548
31,0,154.0,0.0,0,0,1,2,2,1,19,7,13,3,549,2,1,549
34,0,116.85,817.9499999999999,0,0,0,1,2,1,19,7,13,15,550,1,1,550
47,0,129.16,774.96,1,0,0,2,3,1,19,6,2,6,551,1,1,551
24,0,209.20499999999998,0.0,0,0,1,2,5,1,19,6,11,3,552,2,1,552
104,0,115.0,0.0,2,0,1,2,2,1,19,6,2,3,553,2,1,553
104,0,123.0,861.0,1,0,0,4,2,1,19,7,13,10,554,1,1,554
32,0,123.0,861.0,0,0,0,1,2,1,19,7,13,15,555,1,1,555
47,0,195.0,0.0,0,0,1,2,5,1,19,28,11,3,556,2,1,556
29,0,135.2,1352.0,0,0,0,4,2,1,19,21,3,48,557,1,1,557
30,0,123.0,1722.0,2,0,0,1,2,1,19,8,13,16,558,1,1,558
123,0,130.5,783.0,1,2,0,1,7,1,19,6,6,3,559,1,1,559
14,0,123.0,123.0,0,0,0,2,1,1,20,23,1,51,560,1,1,560
118,0,179.1,0.0,2,0,1,2,5,1,20,14,11,3,561,2,1,561
79,0,115.0,460.0,3,0,0,2,7,1,20,11,1,3,562,1,1,562
63,0,115.0,460.0,0,0,0,2,2,1,20,11,23,3,563,1,1,563
68,0,103.5,414.0,2,3,0,1,2,1,20,11,19,3,564,1,1,564
96,0,157.0,628.0,0,0,0,2,2,1,20,11,49,9,565,1,1,565
41,0,135.0,0.0,1,0,1,2,2,1,20,11,13,3,566,2,1,566
46,0,111.65,446.6,0,0,0,1,2,1,20,11,6,6,567,1,1,567
41,0,135.0,0.0,1,0,1,2,2,1,20,11,13,3,568,2,1,568
60,0,195.0,0.0,0,0,1,2,5,1,20,5,11,3,569,2,1,569
41,0,104.0,520.0,0,0,0,1,2,1,20,5,2,13,570,1,1,570
69,0,135.0,0.0,0,0,1,2,2,1,20,5,13,3,571,2,1,571
41,0,209.20499999999998,0.0,1,0,1,2,5,1,20,27,11,3,572,2,1,572
52,0,133.17,799.02,0,0,0,2,2,1,20,27,69,9,573,1,1,573
41,0,141.33,0.0,1,1,1,2,2,1,20,27,13,3,574,2,1,574
89,0,121.01,847.07,1,0,0,1,2,1,20,7,6,12,575,1,1,575
28,0,209.20499999999998,0.0,0,0,1,2,3,1,20,7,48,1,576,2,1,576
65,0,167.5,1172.5,0,0,0,1,5,1,20,7,3,35,577,1,1,577
82,0,152.43,1067.01,3,0,0,2,7,1,20,7,25,3,578,1,1,578
42,0,148.34,1038.38,0,0,0,1,2,1,20,7,52,13,579,1,1,579
62,0,167.0,1169.0,1,1,0,1,2,1,20,7,5,3,580,1,1,580
86,0,172.93,0.0,1,1,1,2,3,1,20,7,25,9,581,2,1,581
118,0,179.1,0.0,1,0,1,2,2,1,20,7,11,3,582,2,1,582
28,0,192.5,1347.5,1,0,0,2,3,1,20,7,48,5,583,1,1,583
52,0,92.0,0.0,0,0,1,2,2,1,20,31,25,48,584,2,1,584
49,0,111.2,0.0,0,0,1,2,2,1,20,31,59,5,585,2,1,585
39,0,141.6,1416.0,1,1,0,2,3,1,20,18,5,48,586,1,1,586
39,0,141.6,1416.0,1,0,0,2,2,1,20,18,5,48,587,1,1,587
39,0,141.6,1416.0,1,0,0,2,2,1,20,18,5,48,588,1,1,588
7,0,200.0,0.0,0,0,1,2,2,1,20,13,25,46,589,2,1,589
7,0,200.0,0.0,0,0,1,2,2,1,20,13,25,46,590,2,1,590
42,0,157.0,0.0,0,0,1,2,2,1,21,2,6,3,591,2,1,591
5,0,99.5,199.0,0,0,0,2,1,1,21,2,65,8,592,1,1,592
81,0,115.0,0.0,2,0,1,2,2,1,21,3,2,3,593,2,1,593
63,0,195.0,0.0,0,0,1,2,5,1,21,4,11,3,594,2,1,594
61,0,103.5,414.0,0,0,0,2,2,1,21,4,23,3,595,1,1,595
8,0,207.0,1035.0,0,1,0,2,4,1,21,29,37,9,596,1,1,596
89,0,163.33,979.98,1,0,0,2,4,1,21,27,34,9,597,1,1,597
57,0,151.86,1063.02,0,0,0,1,2,1,21,7,16,3,598,1,1,598
102,0,95.57,668.99,1,0,0,1,4,1,21,7,23,33,599,1,1,599
108,0,112.05,896.4,1,0,0,2,2,1,21,16,2,3,600,1,1,600
28,0,160.0,1440.0,1,0,0,1,3,1,21,17,6,9,601,1,1,601
29,0,103.18,1031.8000000000002,1,0,0,1,2,1,21,10,2,6,602,1,1,602
0,0,153.0,153.0,0,0,0,1,2,1,22,1,24,1,603,1,1,603
96,0,119.75,0.0,1,0,1,2,2,1,22,4,2,3,604,2,1,604
44,0,135.0,0.0,1,0,1,2,2,1,22,4,13,3,605,2,1,605
44,0,167.69,670.76,1,1,0,1,3,1,22,4,5,17,606,1,1,606
44,0,195.0,0.0,1,0,1,2,5,1,22,4,11,3,607,2,1,607
44,0,135.0,0.0,1,0,1,2,2,1,22,4,13,3,608,2,1,608
41,0,178.4,0.0,0,0,1,2,2,1,22,5,13,3,609,2,1,609
3,0,154.0,154.0,1,0,0,2,2,1,23,1,33,3,610,1,1,610
0,0,134.0,134.0,0,0,0,2,2,1,23,1,3,9,611,1,1,611
55,0,112.0,0.0,0,0,1,2,1,1,23,1,2,44,612,2,1,612
33,0,194.0,582.0,1,1,0,5,2,1,23,3,51,3,613,1,1,613
19,0,153.0,0.0,0,0,1,2,2,1,23,3,2,3,614,2,1,614
55,0,135.0,0.0,0,0,1,2,2,1,23,3,13,3,615,2,1,615
33,0,184.0,552.0,1,0,0,1,2,1,23,3,45,3,616,1,1,616
19,0,209.20499999999998,0.0,0,0,1,2,5,1,23,11,22,3,617,2,1,617
19,0,139.0,0.0,0,0,1,2,2,1,23,11,6,1,618,2,1,618
117,0,101.46,507.29999999999995,0,0,0,1,2,1,23,12,39,12,619,1,1,619
72,0,145.0,0.0,0,0,1,2,2,1,23,6,6,3,620,2,1,620
19,0,173.0,0.0,0,0,1,2,2,1,23,11,13,3,621,2,1,621
34,0,209.20499999999998,1673.6399999999999,1,1,0,1,4,1,23,16,50,42,622,1,1,622
9,0,164.0,328.0,2,0,0,5,2,1,24,2,6,3,623,1,1,623
8,0,173.0,346.0,2,0,0,5,2,1,24,2,66,3,624,1,1,624
36,0,112.5,0.0,0,0,1,2,2,1,24,1,2,1,625,2,1,625
22,0,153.0,306.0,2,0,0,5,2,1,24,2,2,3,626,1,1,626
22,0,173.0,346.0,2,0,0,5,2,1,24,2,13,3,627,1,1,627
22,0,153.0,306.0,2,0,0,5,2,1,24,2,2,3,628,1,1,628
36,0,134.0,268.0,0,0,0,2,2,1,24,2,23,3,629,1,1,629
22,0,153.0,306.0,2,0,0,5,2,1,24,2,2,3,630,1,1,630
22,0,209.20499999999998,0.0,2,0,1,2,5,1,24,2,11,3,631,2,1,631
18,0,154.0,308.0,0,0,0,1,2,1,24,2,70,9,632,1,1,632
8,0,173.0,346.0,2,0,0,5,2,1,24,2,66,3,633,1,1,633
67,0,135.0,0.0,1,0,1,2,2,1,24,2,13,3,634,2,1,634
105,0,132.5,0.0,0,0,1,2,2,1,24,2,6,33,635,2,1,635
1,0,209.20499999999998,627.615,0,2,0,1,4,1,24,14,22,3,636,1,1,636
67,0,135.0,0.0,1,0,1,2,2,1,24,2,13,3,637,2,1,637
39,0,107.0,214.0,0,0,0,1,2,1,24,2,2,14,638,1,1,638
45,0,127.0,0.0,0,0,1,2,2,1,24,14,2,3,639,2,1,639
45,0,135.0,0.0,0,0,1,2,2,1,24,15,13,3,640,2,1,640
14,0,149.7,598.8,1,0,0,1,2,1,24,15,34,3,641,1,1,641
53,0,161.25,0.0,0,0,1,2,2,1,24,15,2,3,642,2,1,642
28,0,107.0,428.0,0,0,0,1,2,1,24,15,2,32,643,1,1,643
55,0,75.44,377.2,1,0,0,5,2,1,24,12,2,22,644,1,1,644
55,0,75.44,377.2,1,0,0,5,2,1,24,12,2,22,645,1,1,645
25,0,115.0,805.0,0,1,0,2,2,1,24,7,2,9,646,1,1,646
43,0,159.2,0.0,1,0,1,2,2,1,24,7,52,13,647,2,1,647
109,0,163.29,0.0,2,0,1,2,2,1,24,7,25,3,648,2,1,648
62,0,209.20499999999998,0.0,0,0,1,2,5,1,24,16,22,3,649,2,1,649
25,0,154.0,1232.0,2,0,0,2,2,1,24,16,13,38,650,1,1,650
43,0,166.0,1494.0,0,0,0,1,2,1,24,17,25,3,651,1,1,651
35,0,132.5,1325.0,0,0,0,1,2,1,24,18,6,29,652,1,1,652
42,0,107.0,0.0,0,0,1,2,2,1,24,18,2,29,653,2,1,653
312,0,121.98,0.0,1,0,1,3,4,1,24,8,2,21,654,2,1,654
47,0,133.0,399.0,0,0,0,2,2,1,25,20,40,50,655,1,1,655
40,0,107.0,107.0,0,0,0,1,2,1,25,1,65,14,656,1,1,656
11,0,117.81,117.81,0,0,0,1,2,1,25,1,65,6,657,1,1,657
39,0,107.0,107.0,0,0,0,1,2,1,25,1,65,14,658,1,1,658
39,0,120.6,0.0,0,0,1,2,2,1,25,1,2,3,659,2,1,659
1,0,147.0,294.0,0,0,0,2,2,1,25,22,7,1,660,1,1,660
12,0,153.0,0.0,2,0,1,2,2,1,25,22,2,3,661,2,1,661
16,0,153.0,0.0,1,0,1,2,2,1,25,22,2,17,662,2,1,662
16,0,134.0,0.0,0,0,1,2,2,1,25,22,2,1,663,2,1,663
12,0,153.0,306.0,1,0,0,1,2,1,25,22,9,3,664,1,1,664
51,0,118.0,354.0,0,0,0,2,2,1,25,20,25,48,665,1,1,665
67,0,134.0,536.0,1,1,0,1,2,1,25,15,23,3,666,1,1,666
52,0,135.0,675.0,2,0,0,2,2,1,25,12,25,46,667,1,1,667
25,0,158.77,793.85,2,0,0,1,3,1,25,12,5,6,668,1,1,668
94,0,134.0,670.0,1,0,0,1,2,1,25,12,27,3,669,1,1,669
54,0,134.0,0.0,0,0,1,2,2,1,25,12,2,3,670,2,1,670
33,0,142.03,710.15,1,0,0,2,5,1,25,12,68,6,671,1,1,671
47,0,209.20499999999998,1046.0249999999999,0,1,0,2,5,1,25,12,8,1,672,1,1,672
43,0,134.0,804.0,0,0,0,1,2,1,25,6,2,9,673,1,1,673
87,0,134.0,0.0,3,0,1,2,2,1,25,6,2,3,674,2,1,674
54,0,147.0,1029.0,0,0,0,2,2,1,25,7,25,17,675,1,1,675
32,0,176.0,1232.0,0,0,0,2,2,1,25,7,24,3,676,1,1,676
29,0,120.6,0.0,1,1,1,2,2,1,25,7,2,3,677,2,1,677
96,0,166.0,0.0,1,0,1,2,2,1,25,7,25,3,678,2,1,678
100,0,134.0,0.0,0,0,1,2,2,1,25,7,2,3,679,2,1,679
54,0,147.0,1029.0,0,0,0,2,2,1,25,7,25,17,680,1,1,680
75,0,167.0,1169.0,1,1,0,2,2,1,25,7,5,3,681,1,1,681
